instance,customers,run,method,checkpoint,q,BestCost,BKS
200.40.4,200,9,ims,3,3/8,9406.505579334662,9335.570526764048
200.40.4,200,9,ims,4,4/8,9351.104550870967,9335.570526764048
200.40.4,200,9,ims,5,5/8,9318.67210796108,9335.570526764048
200.40.4,200,9,ims,6,6/8,9318.67210796108,9335.570526764048
200.40.4,200,9,ims,7,7/8,9312.995724874585,9335.570526764048
200.40.4,200,9,ims,8,8/8,9312.995724874585,9335.570526764048
200.40.4,200,10,ims,0,0/8,23100.030892954248,9335.570526764048
200.40.4,200,10,ims,1,1/8,9460.466942066832,9335.570526764048
200.40.4,200,10,ims,2,2/8,9391.859611433865,9335.570526764048
200.40.4,200,10,ims,3,3/8,9383.465184568919,9335.570526764048
200.40.4,200,10,ims,4,4/8,9284.826806711935,9335.570526764048
200.40.4,200,10,ims,5,5/8,9273.97007525067,9335.570526764048
200.40.4,200,10,ims,6,6/8,9273.97007525067,9335.570526764048
200.40.4,200,10,ims,7,7/8,9270.759172939623,9335.570526764048
200.40.4,200,10,ims,8,8/8,9263.021377920279,9335.570526764048
200.40.4,200,1,sats,0,0/8,27094.4866136927,9335.570526764048
200.40.4,200,1,sats,1,1/8,9466.932976570817,9335.570526764048
200.40.4,200,1,sats,2,2/8,9348.582922658174,9335.570526764048
200.40.4,200,1,sats,3,3/8,9328.76836257669,9335.570526764048
200.40.4,200,1,sats,4,4/8,9328.76836257669,9335.570526764048
200.40.4,200,1,sats,5,5/8,9328.76836257669,9335.570526764048
200.40.4,200,1,sats,6,6/8,9328.76836257669,9335.570526764048
200.40.4,200,1,sats,7,7/8,9328.76836257669,9335.570526764048
200.40.4,200,1,sats,8,8/8,9328.76836257669,9335.570526764048
200.40.4,200,2,sats,0,0/8,27036.1616136722,9335.570526764048
200.40.4,200,2,sats,1,1/8,9602.544559274007,9335.570526764048
200.40.4,200,2,sats,2,2/8,9550.730198969282,9335.570526764048
200.40.4,200,2,sats,3,3/8,9500.352518576434,9335.570526764048
200.40.4,200,2,sats,4,4/8,9500.352518576434,9335.570526764048
200.40.4,200,2,sats,5,5/8,9500.352518576434,9335.570526764048
200.40.4,200,2,sats,6,6/8,9500.352518576434,9335.570526764048
200.40.4,200,2,sats,7,7/8,9500.352518576434,9335.570526764048
200.40.4,200,2,sats,8,8/8,9500.352518576434,9335.570526764048
200.40.4,200,3,sats,0,0/8,23622.718882876678,9335.570526764048
200.40.4,200,3,sats,1,1/8,9486.87210026622,9335.570526764048
200.40.4,200,3,sats,2,2/8,9486.87210026622,9335.570526764048
200.40.4,200,3,sats,3,3/8,9486.87210026622,9335.570526764048
200.40.4,200,3,sats,4,4/8,9459.151079697374,9335.570526764048
200.40.4,200,3,sats,5,5/8,9459.151079697374,9335.570526764048
200.40.4,200,3,sats,6,6/8,9361.552063557028,9335.570526764048
200.40.4,200,3,sats,7,7/8,9361.552063557028,9335.570526764048
200.40.4,200,3,sats,8,8/8,9361.552063557028,9335.570526764048
200.40.4,200,4,sats,0,0/8,23108.877365493216,9335.570526764048
200.40.4,200,4,sats,1,1/8,9480.321911625117,9335.570526764048
200.40.4,200,4,sats,2,2/8,9411.475455106238,9335.570526764048
200.40.4,200,4,sats,3,3/8,9411.475455106238,9335.570526764048
200.40.4,200,4,sats,4,4/8,9315.912103425359,9335.570526764048
200.40.4,200,4,sats,5,5/8,9315.912103425359,9335.570526764048
200.40.4,200,4,sats,6,6/8,9297.368618918936,9335.570526764048
200.40.4,200,4,sats,7,7/8,9286.45866602077,9335.570526764048
200.40.4,200,4,sats,8,8/8,9286.45866602077,9335.570526764048
200.40.4,200,5,sats,0,0/8,28173.10021407019,9335.570526764048
200.40.4,200,5,sats,1,1/8,9478.677397202091,9335.570526764048
200.40.4,200,5,sats,2,2/8,9436.288125684223,9335.570526764048
200.40.4,200,5,sats,3,3/8,9436.288125684223,9335.570526764048
200.40.4,200,5,sats,4,4/8,9436.288125684223,9335.570526764048
200.40.4,200,5,sats,5,5/8,9433.877739944282,9335.570526764048
200.40.4,200,5,sats,6,6/8,9380.019736824743,9335.570526764048
200.40.4,200,5,sats,7,7/8,9366.995322174056,9335.570526764048
200.40.4,200,5,sats,8,8/8,9347.358901264226,9335.570526764048
200.40.4,200,6,sats,0,0/8,26927.32659056539,9335.570526764048
200.40.4,200,6,sats,1,1/8,9503.559224851133,9335.570526764048
200.40.4,200,6,sats,2,2/8,9447.690640908442,9335.570526764048
200.40.4,200,6,sats,3,3/8,9447.690640908442,9335.570526764048
200.40.4,200,6,sats,4,4/8,9447.690640908442,9335.570526764048
200.40.4,200,6,sats,5,5/8,9447.690640908442,9335.570526764048
200.40.4,200,6,sats,6,6/8,9447.690640908442,9335.570526764048
200.40.4,200,6,sats,7,7/8,9347.143241889331,9335.570526764048
200.40.4,200,6,sats,8,8/8,9316.705996371764,9335.570526764048
200.40.4,200,7,sats,0,0/8,28135.328238405826,9335.570526764048
200.40.4,200,7,sats,1,1/8,9718.642507221464,9335.570526764048
200.40.4,200,7,sats,2,2/8,9443.450833754108,9335.570526764048
200.40.4,200,7,sats,3,3/8,9443.391510298554,9335.570526764048
200.40.4,200,7,sats,4,4/8,9443.391510298554,9335.570526764048
200.40.4,200,7,sats,5,5/8,9431.278547339214,9335.570526764048
200.40.4,200,7,sats,6,6/8,9420.056244431355,9335.570526764048
200.40.4,200,7,sats,7,7/8,9420.056244431355,9335.570526764048
200.40.4,200,7,sats,8,8/8,9420.056244431355,9335.570526764048
200.40.4,200,8,sats,0,0/8,26884.568081921323,9335.570526764048
200.40.4,200,8,sats,1,1/8,9512.072866480325,9335.570526764048
200.40.4,200,8,sats,2,2/8,9419.980039614873,9335.570526764048
200.40.4,200,8,sats,3,3/8,9394.533973507114,9335.570526764048
200.40.4,200,8,sats,4,4/8,9394.533973507114,9335.570526764048
200.40.4,200,8,sats,5,5/8,9381.855959930384,9335.570526764048
200.40.4,200,8,sats,6,6/8,9381.855959930384,9335.570526764048
200.40.4,200,8,sats,7,7/8,9318.305894897405,9335.570526764048
200.40.4,200,8,sats,8,8/8,9318.305894897405,9335.570526764048
200.40.4,200,9,sats,0,0/8,24708.19702365086,9335.570526764048
200.40.4,200,9,sats,1,1/8,9474.942234498063,9335.570526764048
200.40.4,200,9,sats,2,2/8,9406.505579334662,9335.570526764048
200.40.4,200,9,sats,3,3/8,9406.505579334662,9335.570526764048
200.40.4,200,9,sats,4,4/8,9406.505579334662,9335.570526764048
200.40.4,200,9,sats,5,5/8,9391.640889869219,9335.570526764048
200.40.4,200,9,sats,6,6/8,9327.569815990151,9335.570526764048
200.40.4,200,9,sats,7,7/8,9313.575769644902,9335.570526764048
200.40.4,200,9,sats,8,8/8,9283.027066827643,9335.570526764048
200.40.4,200,10,sats,0,0/8,25494.75159904312,9335.570526764048
200.40.4,200,10,sats,1,1/8,9460.466942066832,9335.570526764048
200.40.4,200,10,sats,2,2/8,9453.355170406245,9335.570526764048
200.40.4,200,10,sats,3,3/8,9284.826806711935,9335.570526764048
200.40.4,200,10,sats,4,4/8,9284.826806711935,9335.570526764048
200.40.4,200,10,sats,5,5/8,9284.826806711935,9335.570526764048
200.40.4,200,10,sats,6,6/8,9284.826806711935,9335.570526764048
200.40.4,200,10,sats,7,7/8,9284.826806711935,9335.570526764048
200.40.4,200,10,sats,8,8/8,9284.826806711935,9335.570526764048
500.10.1,500,1,coop,0,0/8,3531.6131093331596,1781.5993818599811
500.10.1,500,1,coop,1,1/8,1830.161613782472,1781.5993818599811
500.10.1,500,1,coop,2,2/8,1808.5485627447242,1781.5993818599811
500.10.1,500,1,coop,3,3/8,1794.3915602537206,1781.5993818599811
500.10.1,500,1,coop,4,4/8,1794.3915602537206,1781.5993818599811
500.10.1,500,1,coop,5,5/8,1793.0394371105108,1781.5993818599811
500.10.1,500,1,coop,6,6/8,1792.9494905164763,1781.5993818599811
500.10.1,500,1,coop,7,7/8,1792.9494905164763,1781.5993818599811
500.10.1,500,1,coop,8,8/8,1792.3566693221987,1781.5993818599811
500.10.1,500,2,coop,0,0/8,3478.9358696558625,1781.5993818599811
500.10.1,500,2,coop,1,1/8,1841.6713827097283,1781.5993818599811
500.10.1,500,2,coop,2,2/8,1810.7424242795903,1781.5993818599811
500.10.1,500,2,coop,3,3/8,1792.550607383106,1781.5993818599811
500.10.1,500,2,coop,4,4/8,1785.3832047594185,1781.5993818599811
500.10.1,500,2,coop,5,5/8,1783.9626620754636,1781.5993818599811
500.10.1,500,2,coop,6,6/8,1779.2320513907043,1781.5993818599811
500.10.1,500,2,coop,7,7/8,1774.409188300432,1781.5993818599811
500.10.1,500,2,coop,8,8/8,1773.3851599681493,1781.5993818599811
500.10.1,500,3,coop,0,0/8,3536.4817135530993,1781.5993818599811
500.10.1,500,3,coop,1,1/8,1829.4833850852467,1781.5993818599811
500.10.1,500,3,coop,2,2/8,1793.4872338437253,1781.5993818599811
500.10.1,500,3,coop,3,3/8,1784.6671567615122,1781.5993818599811
500.10.1,500,3,coop,4,4/8,1780.311193678976,1781.5993818599811
500.10.1,500,3,coop,5,5/8,1774.2267191332899,1781.5993818599811
500.10.1,500,3,coop,6,6/8,1773.994254130738,1781.5993818599811
500.10.1,500,3,coop,7,7/8,1773.994254130738,1781.5993818599811
500.10.1,500,3,coop,8,8/8,1767.1416216008079,1781.5993818599811
500.10.1,500,4,coop,0,0/8,3240.1636899843584,1781.5993818599811
500.10.1,500,4,coop,1,1/8,1832.731267069175,1781.5993818599811
500.10.1,500,4,coop,2,2/8,1809.7713164304873,1781.5993818599811
500.10.1,500,4,coop,3,3/8,1794.9920686033993,1781.5993818599811
500.10.1,500,4,coop,4,4/8,1786.7430987408536,1781.5993818599811
500.10.1,500,4,coop,5,5/8,1779.6157423586133,1781.5993818599811
500.10.1,500,4,coop,6,6/8,1778.955304505473,1781.5993818599811
500.10.1,500,4,coop,7,7/8,1778.955304505473,1781.5993818599811
500.10.1,500,4,coop,8,8/8,1778.955304505473,1781.5993818599811
500.10.1,500,5,coop,0,0/8,3418.8676494127476,1781.5993818599811
500.10.1,500,5,coop,1,1/8,1817.5149205711487,1781.5993818599811
500.10.1,500,5,coop,2,2/8,1800.275059685831,1781.5993818599811
500.10.1,500,5,coop,3,3/8,1785.0492283426918,1781.5993818599811
500.10.1,500,5,coop,4,4/8,1780.679250922675,1781.5993818599811
500.10.1,500,5,coop,5,5/8,1776.121065021413,1781.5993818599811
500.10.1,500,5,coop,6,6/8,1775.6138813683701,1781.5993818599811
500.10.1,500,5,coop,7,7/8,1772.6547418710697,1781.5993818599811
500.10.1,500,5,coop,8,8/8,1764.9621039683989,1781.5993818599811
500.10.1,500,6,coop,0,0/8,3367.5902305872187,1781.5993818599811
500.10.1,500,6,coop,1,1/8,1814.0511792659622,1781.5993818599811
500.10.1,500,6,coop,2,2/8,1797.16086555516,1781.5993818599811
500.10.1,500,6,coop,3,3/8,1796.3476614653634,1781.5993818599811
500.10.1,500,6,coop,4,4/8,1789.2462953316312,1781.5993818599811
500.10.1,500,6,coop,5,5/8,1782.1694443762217,1781.5993818599811
500.10.1,500,6,coop,6,6/8,1782.0482584488298,1781.5993818599811
500.10.1,500,6,coop,7,7/8,1779.173005451476,1781.5993818599811
500.10.1,500,6,coop,8,8/8,1779.1713562578136,1781.5993818599811
500.10.1,500,7,coop,0,0/8,3381.5966960577457,1781.5993818599811
500.10.1,500,7,coop,1,1/8,1825.68359419955,1781.5993818599811
500.10.1,500,7,coop,2,2/8,1794.2955076193925,1781.5993818599811
500.10.1,500,7,coop,3,3/8,1791.426562485776,1781.5993818599811
500.10.1,500,7,coop,4,4/8,1781.4985825445792,1781.5993818599811
500.10.1,500,7,coop,5,5/8,1781.4985825445792,1781.5993818599811
500.10.1,500,7,coop,6,6/8,1781.4985825445792,1781.5993818599811
500.10.1,500,7,coop,7,7/8,1781.4985825445792,1781.5993818599811
500.10.1,500,7,coop,8,8/8,1781.4985825445792,1781.5993818599811
500.10.1,500,8,coop,0,0/8,3474.6728664169586,1781.5993818599811
500.10.1,500,8,coop,1,1/8,1812.1970939098278,1781.5993818599811
500.10.1,500,8,coop,2,2/8,1775.0439817553358,1781.5993818599811
500.10.1,500,8,coop,3,3/8,1767.5281375498935,1781.5993818599811
500.10.1,500,8,coop,4,4/8,1767.5281375498935,1781.5993818599811
500.10.1,500,8,coop,5,5/8,1763.4794351321295,1781.5993818599811
500.10.1,500,8,coop,6,6/8,1763.4700765813177,1781.5993818599811
500.10.1,500,8,coop,7,7/8,1763.4135080106723,1781.5993818599811
500.10.1,500,8,coop,8,8/8,1763.4135080106723,1781.5993818599811
500.10.1,500,9,coop,0,0/8,3346.4591787991467,1781.5993818599811
500.10.1,500,9,coop,1,1/8,1843.8130765190333,1781.5993818599811
500.10.1,500,9,coop,2,2/8,1820.7217768044195,1781.5993818599811
500.10.1,500,9,coop,3,3/8,1811.9073426450964,1781.5993818599811
500.10.1,500,9,coop,4,4/8,1800.2390337209881,1781.5993818599811
500.10.1,500,9,coop,5,5/8,1797.956973402323,1781.5993818599811
500.10.1,500,9,coop,6,6/8,1795.5396015678562,1781.5993818599811
500.10.1,500,9,coop,7,7/8,1784.2318813955685,1781.5993818599811
500.10.1,500,9,coop,8,8/8,1783.1346225891864,1781.5993818599811
500.10.1,500,10,coop,0,0/8,3415.6740830727745,1781.5993818599811
500.10.1,500,10,coop,1,1/8,1824.8307155830225,1781.5993818599811
500.10.1,500,10,coop,2,2/8,1806.2411709684145,1781.5993818599811
500.10.1,500,10,coop,3,3/8,1802.4809609756758,1781.5993818599811
500.10.1,500,10,coop,4,4/8,1798.1595919061197,1781.5993818599811
500.10.1,500,10,coop,5,5/8,1789.4682167900037,1781.5993818599811
500.10.1,500,10,coop,6,6/8,1786.2510756663746,1781.5993818599811
500.10.1,500,10,coop,7,7/8,1783.213148458917,1781.5993818599811
500.10.1,500,10,coop,8,8/8,1782.32068353205,1781.5993818599811
500.10.1,500,1,ims,0,0/8,3531.6131093331596,1781.5993818599811
500.10.1,500,1,ims,1,1/8,1828.8262460056897,1781.5993818599811
500.10.1,500,1,ims,2,2/8,1808.5064623328772,1781.5993818599811
500.10.1,500,1,ims,3,3/8,1798.0258644631854,1781.5993818599811
500.10.1,500,1,ims,4,4/8,1789.3508847239252,1781.5993818599811
500.10.1,500,1,ims,5,5/8,1789.0924511076516,1781.5993818599811
500.10.1,500,1,ims,6,6/8,1789.0924511076516,1781.5993818599811
500.10.1,500,1,ims,7,7/8,1784.7219220445913,1781.5993818599811
500.10.1,500,1,ims,8,8/8,1782.277323147065,1781.5993818599811
500.10.1,500,2,ims,0,0/8,3478.9358696558625,1781.5993818599811
500.10.1,500,2,ims,1,1/8,1839.9380654013733,1781.5993818599811
500.10.1,500,2,ims,2,2/8,1810.7424242795903,1781.5993818599811
500.10.1,500,2,ims,3,3/8,1792.6602947111885,1781.5993818599811
500.10.1,500,2,ims,4,4/8,1789.135266456925,1781.5993818599811
500.10.1,500,2,ims,5,5/8,1787.7146587312125,1781.5993818599811
500.10.1,500,2,ims,6,6/8,1787.7146587312125,1781.5993818599811
500.10.1,500,2,ims,7,7/8,1781.3589893400567,1781.5993818599811
500.10.1,500,2,ims,8,8/8,1781.3589893400567,1781.5993818599811
500.10.1,500,3,ims,0,0/8,3536.4817135530993,1781.5993818599811
500.10.1,500,3,ims,1,1/8,1827.8571535293108,1781.5993818599811
500.10.1,500,3,ims,2,2/8,1792.4603695294463,1781.5993818599811
500.10.1,500,3,ims,3,3/8,1780.4812691894397,1781.5993818599811
500.10.1,500,3,ims,4,4/8,1780.4812691894397,1781.5993818599811
500.10.1,500,3,ims,5,5/8,1780.4812691894397,1781.5993818599811
500.10.1,500,3,ims,6,6/8,1780.4812691894397,1781.5993818599811
500.10.1,500,3,ims,7,7/8,1780.4812691894397,1781.5993818599811
500.10.1,500,3,ims,8,8/8,1780.4035901110672,1781.5993818599811
500.10.1,500,4,ims,0,0/8,3240.1636899843584,1781.5993818599811
500.10.1,500,4,ims,1,1/8,1832.4070760539817,1781.5993818599811
500.10.1,500,4,ims,2,2/8,1813.1970744757914,1781.5993818599811
500.10.1,500,4,ims,3,3/8,1802.1799560162317,1781.5993818599811
500.10.1,500,4,ims,4,4/8,1802.1799560162317,1781.5993818599811
500.10.1,500,4,ims,5,5/8,1799.6810587815494,1781.5993818599811
500.10.1,500,4,ims,6,6/8,1786.7636697637636,1781.5993818599811
500.10.1,500,4,ims,7,7/8,1786.7636697637636,1781.5993818599811
500.10.1,500,4,ims,8,8/8,1786.7636697637636,1781.5993818599811
500.10.1,500,5,ims,0,0/8,3418.8676494127476,1781.5993818599811
500.10.1,500,5,ims,1,1/8,1816.7591479343255,1781.5993818599811
500.10.1,500,5,ims,2,2/8,1800.275059685831,1781.5993818599811
500.10.1,500,5,ims,3,3/8,1795.6325826804805,1781.5993818599811
500.10.1,500,5,ims,4,4/8,1792.3179429932843,1781.5993818599811
500.10.1,500,5,ims,5,5/8,1788.0823731366322,1781.5993818599811
500.10.1,500,5,ims,6,6/8,1785.5809664790022,1781.5993818599811
500.10.1,500,5,ims,7,7/8,1781.9170810502897,1781.5993818599811
500.10.1,500,5,ims,8,8/8,1781.9170810502897,1781.5993818599811
500.10.1,500,6,ims,0,0/8,3367.5902305872187,1781.5993818599811
500.10.1,500,6,ims,1,1/8,1812.702525614715,1781.5993818599811
500.10.1,500,6,ims,2,2/8,1796.3476614653634,1781.5993818599811
500.10.1,500,6,ims,3,3/8,1796.3476614653634,1781.5993818599811
500.10.1,500,6,ims,4,4/8,1789.827016741475,1781.5993818599811
500.10.1,500,6,ims,5,5/8,1789.827016741475,1781.5993818599811
500.10.1,500,6,ims,6,6/8,1789.827016741475,1781.5993818599811
500.10.1,500,6,ims,7,7/8,1784.9149679794455,1781.5993818599811
500.10.1,500,6,ims,8,8/8,1781.8946037994215,1781.5993818599811
500.10.1,500,7,ims,0,0/8,3381.5966960577457,1781.5993818599811
500.10.1,500,7,ims,1,1/8,1824.452933824743,1781.5993818599811
500.10.1,500,7,ims,2,2/8,1793.1402359550013,1781.5993818599811
500.10.1,500,7,ims,3,3/8,1793.1402359550013,1781.5993818599811
500.10.1,500,7,ims,4,4/8,1793.1402359550013,1781.5993818599811
500.10.1,500,7,ims,5,5/8,1783.8379668326932,1781.5993818599811
500.10.1,500,7,ims,6,6/8,1783.8379668326932,1781.5993818599811
500.10.1,500,7,ims,7,7/8,1780.6998932128868,1781.5993818599811
500.10.1,500,7,ims,8,8/8,1780.6998932128868,1781.5993818599811
500.10.1,500,8,ims,0,0/8,3474.6728664169586,1781.5993818599811
500.10.1,500,8,ims,1,1/8,1811.1102708171654,1781.5993818599811
500.10.1,500,8,ims,2,2/8,1787.4548670405286,1781.5993818599811
500.10.1,500,8,ims,3,3/8,1787.4548670405286,1781.5993818599811
500.10.1,500,8,ims,4,4/8,1787.4548670405286,1781.5993818599811
500.10.1,500,8,ims,5,5/8,1787.4548670405286,1781.5993818599811
500.10.1,500,8,ims,6,6/8,1787.4548670405286,1781.5993818599811
500.10.1,500,8,ims,7,7/8,1785.9341160466108,1781.5993818599811
500.10.1,500,8,ims,8,8/8,1778.7975389054523,1781.5993818599811
500.10.1,500,9,ims,0,0/8,3346.4591787991467,1781.5993818599811
500.10.1,500,9,ims,1,1/8,1842.3105081326325,1781.5993818599811
500.10.1,500,9,ims,2,2/8,1820.7217768044195,1781.5993818599811
500.10.1,500,9,ims,3,3/8,1808.233048302473,1781.5993818599811
500.10.1,500,9,ims,4,4/8,1804.3091109862737,1781.5993818599811
500.10.1,500,9,ims,5,5/8,1804.3091109862737,1781.5993818599811
500.10.1,500,9,ims,6,6/8,1803.6163791450615,1781.5993818599811
500.10.1,500,9,ims,7,7/8,1795.8510834364056,1781.5993818599811
500.10.1,500,9,ims,8,8/8,1795.8510834364056,1781.5993818599811
500.10.1,500,10,ims,0,0/8,3415.6740830727745,1781.5993818599811
500.10.1,500,10,ims,1,1/8,1824.783364778936,1781.5993818599811
500.10.1,500,10,ims,2,2/8,1806.1770917712622,1781.5993818599811
500.10.1,500,10,ims,3,3/8,1802.8311874880126,1781.5993818599811
500.10.1,500,10,ims,4,4/8,1802.8311874880126,1781.5993818599811
500.10.1,500,10,ims,5,5/8,1802.8311874880126,1781.5993818599811
500.10.1,500,10,ims,6,6/8,1795.4471279947,1781.5993818599811
500.10.1,500,10,ims,7,7/8,1794.6435694161473,1781.5993818599811
500.10.1,500,10,ims,8,8/8,1794.6435694161473,1781.5993818599811
500.10.1,500,1,sats,0,0/8,3531.6131093331596,1781.5993818599811
500.10.1,500,1,sats,1,1/8,1864.9707921590716,1781.5993818599811
500.10.1,500,1,sats,2,2/8,1816.174300258088,1781.5993818599811
500.10.1,500,1,sats,3,3/8,1802.4126817244496,1781.5993818599811
500.10.1,500,1,sats,4,4/8,1793.5203994813676,1781.5993818599811
500.10.1,500,1,sats,5,5/8,1793.5203994813676,1781.5993818599811
500.10.1,500,1,sats,6,6/8,1793.5203994813676,1781.5993818599811
500.10.1,500,1,sats,7,7/8,1793.5203994813676,1781.5993818599811
500.10.1,500,1,sats,8,8/8,1793.5203994813676,1781.5993818599811
500.10.1,500,2,sats,0,0/8,4049.271225782618,1781.5993818599811
500.10.1,500,2,sats,1,1/8,1898.3166874205508,1781.5993818599811
500.10.1,500,2,sats,2,2/8,1850.541792083516,1781.5993818599811
500.10.1,500,2,sats,3,3/8,1836.2513837810618,1781.5993818599811
500.10.1,500,2,sats,4,4/8,1823.7228164592866,1781.5993818599811
500.10.1,500,2,sats,5,5/8,1814.2072156232898,1781.5993818599811
500.10.1,500,2,sats,6,6/8,1814.2072156232898,1781.5993818599811
500.10.1,500,2,sats,7,7/8,1814.2072156232898,1781.5993818599811
500.10.1,500,2,sats,8,8/8,1805.1326990786026,1781.5993818599811
500.10.1,500,3,sats,0,0/8,3680.9288206624533,1781.5993818599811
500.10.1,500,3,sats,1,1/8,1826.0591693923693,1781.5993818599811
500.10.1,500,3,sats,2,2/8,1802.3904223448071,1781.5993818599811
500.10.1,500,3,sats,3,3/8,1802.3904223448071,1781.5993818599811
500.10.1,500,3,sats,4,4/8,1802.3904223448071,1781.5993818599811
500.10.1,500,3,sats,5,5/8,1801.5265926961765,1781.5993818599811
500.10.1,500,3,sats,6,6/8,1801.5265926961765,1781.5993818599811
500.10.1,500,3,sats,7,7/8,1801.5265926961765,1781.5993818599811
500.10.1,500,3,sats,8,8/8,1801.5265926961765,1781.5993818599811
500.10.1,500,4,sats,0,0/8,3887.4017262343955,1781.5993818599811
500.10.1,500,4,sats,1,1/8,1842.1615353183324,1781.5993818599811
