instance,n,set,Tn,run,seed,bks,ims-final,coop-final,delta_coop,ims-evals,coop-evals
100.30.1,100,held-out,10.0,2,200,8802.906637815562,8829.570028810482,8793.87206577618,0.4043001292001807,381855732,388053046
100.30.1,100,held-out,10.0,3,300,8802.906637815562,8835.198173504132,8784.82116620798,0.5701853688718381,383340824,387613574
100.30.1,100,held-out,10.0,4,400,8802.906637815562,8802.508230177396,8793.585857090544,0.10136171252034964,381831942,387189515
100.30.1,100,held-out,10.0,5,500,8802.906637815562,8793.87206577618,8786.9341243682,0.07889518241892801,382090971,387095449
100.30.1,100,held-out,10.0,6,600,8802.906637815562,8808.573149150361,8784.82116620798,0.26964620194671163,376628468,388392960
100.30.1,100,held-out,10.0,7,700,8802.906637815562,8820.831465128045,8811.65963041113,0.10397925357915436,380480279,386085871
100.30.1,100,held-out,10.0,8,800,8802.906637815562,8828.788656835615,8793.87206577618,0.3954856370063955,382749285,388128240
100.30.1,100,held-out,10.0,9,900,8802.906637815562,8805.84311727598,8822.80248612368,-0.19259222111769667,380512105,386952577
100.30.1,100,held-out,10.0,10,1000,8802.906637815562,8823.183825171545,8793.87206577618,0.33221295142623747,379816514,387382065
100.30.2,100,held-out,10.0,1,100,8596.156616642891,8628.954924455167,8596.156616642891,0.38009594556257337,382118491,389419421
100.30.2,100,held-out,10.0,2,200,8596.156616642891,8596.156616642891,8576.800271873562,0.2251744079656845,381033531,388419585
100.30.2,100,held-out,10.0,3,300,8596.156616642891,8594.985231435658,8579.834183427625,0.17627776662859526,380802294,389333055
100.30.2,100,held-out,10.0,4,400,8596.156616642891,8594.985231435658,8576.800271873562,0.21157639102839576,382270911,389041277
100.30.2,100,held-out,10.0,5,500,8596.156616642891,8576.800271873562,8596.156616642893,-0.22568258739575567,382773429,388899458
100.30.2,100,held-out,10.0,6,600,8596.156616642891,8589.537836332765,8589.537836332765,0.0,383562121,389283882
100.30.2,100,held-out,10.0,7,700,8596.156616642891,8597.716330314855,8576.800271873562,0.2432745817345084,382327172,383751036
100.30.2,100,held-out,10.0,8,800,8596.156616642891,8595.418119559476,8576.800271873562,0.21660200151923883,383886459,386365973
100.30.2,100,held-out,10.0,9,900,8596.156616642891,8589.537836332765,8589.537836332765,0.0,382920203,387881819
100.30.2,100,held-out,10.0,10,1000,8596.156616642891,8612.854946228032,8621.085709550909,-0.09556370534815634,382392130,387814717
100.30.3,100,held-out,10.0,1,100,8911.06827772304,8938.661037311384,8904.6157328858,0.3808770047714341,377851520,384771559
100.30.3,100,held-out,10.0,2,200,8911.06827772304,8900.82393837265,8900.82393837265,0.0,378275069,385164481
100.30.3,100,held-out,10.0,3,300,8911.06827772304,8910.777867729345,8900.82393837265,0.11170662656447225,377824997,383984011
100.30.3,100,held-out,10.0,4,400,8911.06827772304,8906.667983442867,8906.667983442867,0.0,377585362,382961756
100.30.3,100,held-out,10.0,5,500,8911.06827772304,8900.82393837265,8900.82393837265,0.0,378651825,384647174
100.30.3,100,held-out,10.0,6,600,8911.06827772304,8910.777867729345,8900.82393837265,0.11170662656447225,378591419,385038743
100.30.3,100,held-out,10.0,7,700,8911.06827772304,8900.82393837265,8900.82393837265,0.0,377348570,384709847
100.30.3,100,held-out,10.0,8,800,8911.06827772304,8900.82393837265,8900.82393837265,0.0,378756578,384704173
100.30.3,100,held-out,10.0,9,900,8911.06827772304,8910.777867729345,8904.6157328858,0.06915372524165499,377795874,384255155
100.30.3,100,held-out,10.0,10,1000,8911.06827772304,8911.06827772304,8900.82393837265,0.11496196674869036,377354798,381505976
100.30.4,100,held-out,10.0,1,100,8652.420055276289,8681.029656012852,8681.029656012852,0.0,383624451,390026245
100.30.4,100,held-out,10.0,2,200,8652.420055276289,8659.128053083332,8681.029656012852,-0.2529308123780566,384267152,389995480
100.30.4,100,held-out,10.0,3,300,8652.420055276289,8681.029656012852,8681.029656012852,0.0,384690996,388868009
100.30.4,100,held-out,10.0,4,400,8652.420055276289,8681.029656012852,8677.904715144809,0.03599735275502487,384710939,390165881
100.30.4,100,held-out,10.0,5,500,8652.420055276289,8681.029656012852,8681.029656012852,0.0,382797877,389480207
100.30.4,100,held-out,10.0,6,600,8652.420055276289,8681.029656012852,8678.218827370436,0.03237897753832576,385047341,390448076
100.30.4,100,held-out,10.0,7,700,8652.420055276289,8652.420055276289,8652.420055276289,0.0,384316609,389692357
100.30.4,100,held-out,10.0,8,800,8652.420055276289,8652.42005527629,8652.420055276289,2.1022897546873342e-14,383519401,390497726
100.30.4,100,held-out,10.0,9,900,8652.420055276289,8681.029656012852,8652.420055276289,0.3295646008621445,382732589,389424116
100.30.4,100,held-out,10.0,10,1000,8652.420055276289,8652.420055276289,8652.42005527629,-2.102289754687335e-14,384193255,390376670
100.40.1,100,held-out,10.0,1,100,14597.806171695585,14594.085859635,14490.821700775374,0.7075753826091968,381570191,387954589
100.40.1,100,held-out,10.0,2,200,14597.806171695585,14603.729263985366,14545.031450798266,0.4019371499296163,381885958,388959561
100.40.1,100,held-out,10.0,3,300,14597.806171695585,14558.141292942724,14548.431101667082,0.0666993888866133,380148661,387221297
100.40.1,100,held-out,10.0,4,400,14597.806171695585,14607.085456358885,14546.427748871301,0.41526222098726745,381441394,388310815
100.40.1,100,held-out,10.0,5,500,14597.806171695585,14588.51645459992,14598.511051320656,-0.06851002808846546,383968320,388578413
100.40.1,100,held-out,10.0,6,600,14597.806171695585,14606.101148249552,14550.337352447099,0.38178426423629364,382312038,389267696
100.40.1,100,held-out,10.0,7,700,14597.806171695585,14542.528868503869,14539.71117114311,0.019375566562300665,382551453,387370321
100.40.1,100,held-out,10.0,8,800,14597.806171695585,14598.511051320656,14588.51645459992,0.06846312398299445,382723601,388225105
100.40.1,100,held-out,10.0,9,900,14597.806171695585,14546.4277488713,14546.4277488713,0.0,381602423,386253644
100.40.1,100,held-out,10.0,10,1000,14597.806171695585,14575.77540843909,14561.859403708495,0.09547351232195023,378667680,388261365
100.40.2,100,held-out,10.0,1,100,15140.897143470993,15150.506587912994,15150.506587912994,0.0,379445518,386720998
100.40.2,100,held-out,10.0,2,200,15140.897143470993,15150.506587912994,15150.506587912994,0.0,378551294,386544237
100.40.2,100,held-out,10.0,3,300,15140.897143470993,15147.069833133632,15147.069833133632,0.0,379886210,386041138
100.40.2,100,held-out,10.0,4,400,15140.897143470993,15102.878254855485,15150.506587912994,-0.31535931266742157,380423239,387195246
100.40.2,100,held-out,10.0,5,500,15140.897143470993,15141.034330480441,15092.874335982848,0.31807598771929557,378834219,387026255
100.40.2,100,held-out,10.0,6,600,15140.897143470993,15150.506587912994,15150.506587912994,0.0,379412026,386573312
100.40.2,100,held-out,10.0,7,700,15140.897143470993,15142.24715601748,15150.506587912994,-0.054545615392574555,379239895,386645709
100.40.2,100,held-out,10.0,8,800,15140.897143470993,15150.506587912996,15150.506587912996,0.0,377602381,385968179
100.40.2,100,held-out,10.0,9,900,15140.897143470993,15150.506587912994,15137.249634219963,0.08750171894323144,378373881,384734999
100.40.2,100,held-out,10.0,10,1000,15140.897143470993,15150.506587912994,15150.506587912994,0.0,379540955,386196342
100.40.3,100,held-out,10.0,1,100,15196.663620913252,15159.354630666894,15140.935040396558,0.12150642767518385,377636144,383009160
100.40.3,100,held-out,10.0,2,200,15196.663620913252,15164.055463090568,15158.795480286335,0.03468717729921158,378566743,385069287
100.40.3,100,held-out,10.0,3,300,15196.663620913252,15143.867243837802,15140.935040396558,0.019362316071785544,375884676,384783953
100.40.3,100,held-out,10.0,4,400,15196.663620913252,15181.707498113294,15158.795480286335,0.1509185829710262,378330592,385715763
100.40.3,100,held-out,10.0,5,500,15196.663620913252,15158.795480286335,15158.795480286337,-1.199956425239334e-14,377225418,382859558
100.40.3,100,held-out,10.0,6,600,15196.663620913252,15158.795480286335,15158.795480286335,0.0,378241442,385646336
100.40.3,100,held-out,10.0,7,700,15196.663620913252,15164.671779696422,15158.795480286335,0.03874992809244119,378169443,385120669
100.40.3,100,held-out,10.0,8,800,15196.663620913252,15165.436686427567,15134.107977016003,0.206579672312383,377365240,384662505
100.40.3,100,held-out,10.0,9,900,15196.663620913252,15170.284377501826,15161.166241651943,0.0601052401061511,374638299,385171878
100.40.3,100,held-out,10.0,10,1000,15196.663620913252,15163.00475854977,15158.795480286335,0.02776018559950643,376435181,385204486
100.40.4,100,held-out,10.0,1,100,14429.344805960223,14420.23125021558,14376.59659480675,0.3025933124905893,382569678,389014609
100.40.4,100,held-out,10.0,2,200,14429.344805960223,14382.03317338902,14397.138904904547,-0.10503196129095814,379964946,387024310
100.40.4,100,held-out,10.0,3,300,14429.344805960223,14334.662128328735,14279.3472950453,0.3858816677242772,381132932,389044400
100.40.4,100,held-out,10.0,4,400,14429.344805960223,14379.547470552774,14411.375539843362,-0.22134263512650526,380723190,388169279
100.40.4,100,held-out,10.0,5,500,14429.344805960223,14420.23125021558,14412.089356226637,0.05646160486379831,382059741,388668210
100.40.4,100,held-out,10.0,6,600,14429.344805960223,14423.625903754906,14346.619654430193,0.5338896740566893,382781439,386427033
100.40.4,100,held-out,10.0,7,700,14429.344805960223,14351.39319608506,14363.064859354885,-0.0813277366897616,381796915,388059954
100.40.4,100,held-out,10.0,8,800,14429.344805960223,14370.490057137202,14351.393196085059,0.1328894211416162,382326610,389146567
100.40.4,100,held-out,10.0,9,900,14429.344805960223,14420.23125021558,14420.469983113098,-0.0016555413944190835,381193960,387990548
100.40.4,100,held-out,10.0,10,1000,14429.344805960223,14353.869658495385,14267.075332542248,0.6046754500224066,381675178,388673784
200.10.1,200,held-out,35.0,1,100,1443.743843767042,1442.9999636497216,1441.628194937412,0.09506366922145111,1122400079,1153530533
200.10.1,200,held-out,35.0,2,200,1443.743843767042,1441.9302812960764,1442.3752060258591,-0.030856188787633326,1136372634,1154908462
200.10.1,200,held-out,35.0,3,300,1443.743843767042,1443.743843767042,1444.9032582876664,-0.0803061100921567,1136272318,1156219273
200.10.1,200,held-out,35.0,4,400,1443.743843767042,1442.7738654062234,1443.4497136040113,-0.04684366788121783,1134818094,1155372680
200.10.1,200,held-out,35.0,5,500,1443.743843767042,1441.0819341743093,1440.3200487368472,0.052868988181341954,1135091305,1154554603
200.10.1,200,held-out,35.0,6,600,1443.743843767042,1443.9197855209597,1443.743843767042,0.012185008868353591,1138152395,1154767575
200.10.1,200,held-out,35.0,7,700,1443.743843767042,1440.3200487368472,1436.3831862821344,0.27333247622050505,1135488103,1155784934
200.10.1,200,held-out,35.0,8,800,1443.743843767042,1445.7944646550695,1437.8405757617627,0.550139669763118,1135661158,1157114630
200.10.1,200,held-out,35.0,9,900,1443.743843767042,1443.743843767042,1443.037631498412,0.048915344067361394,1128305530,1155565421
200.10.1,200,held-out,35.0,10,1000,1443.743843767042,1442.2759148000318,1445.7679488035951,-0.24211969205957645,1135323699,1155874541
200.10.2,200,tuning,35.0,1,100,1461.9667427714203,1444.1649171843558,1441.6999526124162,0.17068442409925616,1136007452,1153728575
200.10.2,200,tuning,35.0,2,200,1461.9667427714203,1463.6334989816182,1449.2516983893024,0.9826094170653055,1132915279,1147857252
200.10.2,200,tuning,35.0,3,300,1461.9667427714203,1452.1661514769394,1441.6999526124157,0.7207301212660087,1132666085,1153035550
200.10.2,200,tuning,35.0,4,400,1461.9667427714203,1457.2383496078996,1448.7239914467032,0.5842804070787345,1135564662,1148762810
200.10.2,200,tuning,35.0,5,500,1461.9667427714203,1468.0905540447773,1465.8215633196703,0.1545538671886145,1138447574,1154708134
200.10.2,200,tuning,35.0,6,600,1461.9667427714203,1463.4137702257567,1465.7466578669541,-0.1594140829245814,1134900719,1148091333
200.10.2,200,tuning,35.0,7,700,1461.9667427714203,1462.556649772076,1449.266643688759,0.9086831669315697,1132729263,1153091472
200.10.2,200,tuning,35.0,8,800,1461.9667427714203,1452.6738568553972,1460.8869845880374,-0.5653800193265139,1137102320,1154053215
200.10.2,200,tuning,35.0,9,900,1461.9667427714203,1461.763060904678,1452.0527980811755,0.6642843209824207,1133659647,1143663136
200.10.2,200,tuning,35.0,10,1000,1461.9667427714203,1467.1761958308175,1461.581925461074,0.3812950609231811,1131937053,1151620119
200.10.3,200,held-out,35.0,1,100,1449.530538607773,1442.0029770289834,1428.818175266527,0.9143394273444235,1141357659,1162806857
200.10.3,200,held-out,35.0,2,200,1449.530538607773,1449.083613951472,1444.3207843820223,0.3286787265823814,1143596814,1156586562
200.10.3,200,held-out,35.0,3,300,1449.530538607773,1432.4352685903013,1432.4306212696822,0.0003244349480249636,1144395407,1163083708
200.10.3,200,held-out,35.0,4,400,1449.530538607773,1439.2464603610185,1428.9578822209019,0.7148586724705855,1145198290,1164468845
200.10.3,200,held-out,35.0,5,500,1449.530538607773,1447.1533733780288,1444.2734135035303,0.19900861425461858,1140999528,1165026494
200.10.3,200,held-out,35.0,6,600,1449.530538607773,1447.0956475404569,1432.797803980177,0.9880372167922103,1144045944,1163080606
200.10.3,200,held-out,35.0,7,700,1449.530538607773,1434.7890777757586,1432.895185027272,0.13199799035427787,1140961516,1162951781
200.10.3,200,held-out,35.0,8,800,1449.530538607773,1430.9663106375338,1428.4079673620572,0.17878431214336102,1136163539,1164617331
200.10.3,200,held-out,35.0,9,900,1449.530538607773,1443.4001786537958,1431.1982916980198,0.8453571737226903,1143627190,1162274979
200.10.3,200,held-out,35.0,10,1000,1449.530538607773,1432.4276289818324,1427.983166796397,0.31027481567041254,1141722927,1163401990
200.10.4,200,held-out,35.0,1,100,1500.3001822115361,1495.5398014843352,1492.190260628389,0.2239686869330821,1135822947,1153550821
200.10.4,200,held-out,35.0,2,200,1500.3001822115361,1497.1481448378067,1494.582166389482,0.1713910849218464,1133141243,1153289644
200.10.4,200,held-out,35.0,3,300,1500.3001822115361,1498.3841964030958,1494.582166389482,0.25374199906410433,1131549438,1149350639
200.10.4,200,held-out,35.0,4,400,1500.3001822115361,1494.5396541845032,1485.1232751882687,0.6300521347740703,1133899237,1151861976
200.10.4,200,held-out,35.0,5,500,1500.3001822115361,1497.935160215376,1495.0104716693336,0.19524800697127448,1135094033,1155103481
200.10.4,200,held-out,35.0,6,600,1500.3001822115361,1498.0656174673563,1492.1902606283888,0.3921962276192163,1133926697,1154354807
200.10.4,200,held-out,35.0,7,700,1500.3001822115361,1497.4696795219884,1494.3943397053347,0.2053690875153735,1133157517,1152398230
200.10.4,200,held-out,35.0,8,800,1500.3001822115361,1496.8027842547529,1487.0474621896626,0.6517439817529029,1130970151,1150606823
200.10.4,200,held-out,35.0,9,900,1500.3001822115361,1495.7767308704304,1486.9350177450453,0.5911118245728957,1133538223,1153101992
200.10.4,200,held-out,35.0,10,1000,1500.3001822115361,1498.0656174673563,1487.0472499894327,0.7355063322627636,1132945290,1153787043
200.20.1,200,held-out,35.0,1,100,3149.9828987387964,3145.5388656885143,3153.563025342819,-0.255096503236124,1110855772,1143704275
200.20.1,200,held-out,35.0,2,200,3149.9828987387964,3149.9828987387964,3149.9828987387964,0.0,1108518509,1136822989
200.20.1,200,held-out,35.0,3,300,3149.9828987387964,3149.9828987387964,3149.9828987387964,0.0,1108858887,1143861117
200.20.1,200,held-out,35.0,4,400,3149.9828987387964,3152.2870928357356,3155.32223454258,-0.09628379704826365,1110449575,1146956268
200.20.1,200,held-out,35.0,5,500,3149.9828987387964,3154.108088840884,3155.32223454258,-0.03849410570270561,1111341675,1145757332
200.20.1,200,held-out,35.0,6,600,3149.9828987387964,3150.140695725104,3154.108088840884,-0.12594336250327942,1109811658,1144928465
200.20.1,200,held-out,35.0,7,700,3149.9828987387964,3154.1128654289664,3149.9828987387964,0.13093909020939037,1110611934,1144570249
200.20.1,200,held-out,35.0,8,800,3149.9828987387964,3140.416754736141,3137.214707883594,0.10196248149923053,1108818393,1144561405
200.20.1,200,held-out,35.0,9,900,3149.9828987387964,3149.9828987387964,3136.4222131056845,0.4305002937806869,1109679549,1145756679
200.20.1,200,held-out,35.0,10,1000,3149.9828987387964,3149.9828987387964,3137.1883689817405,0.40617775297061537,1110516235,1144766108
200.20.2,200,held-out,35.0,1,100,3107.525723581689,3107.525723581689,3130.6794192090665,-0.7450846006414065,1110299768,1145718488
200.20.2,200,held-out,35.0,2,200,3107.525723581689,3107.525723581689,3107.525723581689,0.0,1110819232,1135013325
200.20.2,200,held-out,35.0,3,300,3107.525723581689,3108.1840510305783,3107.525723581689,0.02118045257555175,1111097458,1146920102
200.20.2,200,held-out,35.0,4,400,3107.525723581689,3107.525723581689,3130.6794192090665,-0.7450846006414065,1109172389,1146221811
200.20.2,200,held-out,35.0,5,500,3107.525723581689,3107.525723581689,3107.525723581689,0.0,1110355778,1146870337
200.20.2,200,held-out,35.0,6,600,3107.525723581689,3107.532755400576,3107.525723581689,0.00022628301745422576,1103459098,1146887340
200.20.2,200,held-out,35.0,7,700,3107.525723581689,3107.5327554005758,3107.525723581689,0.00022628301743959206,1109231723,1146436160
200.20.2,200,held-out,35.0,8,800,3107.525723581689,3107.525723581689,3107.525723581689,0.0,1112020885,1145010633
200.20.2,200,held-out,35.0,9,900,3107.525723581689,3107.532755400576,3130.6794192090665,-0.7448566316240353,1107908426,1143014562
200.20.2,200,held-out,35.0,10,1000,3107.525723581689,3107.525723581689,3107.525723581689,0.0,1110830793,1146160232
200.20.3,200,held-out,35.0,1,100,3083.2606354620657,3083.2606354620657,3083.2606354620657,0.0,1108523010,1143717553
200.20.3,200,held-out,35.0,2,200,3083.2606354620657,3083.2606354620657,3083.260685152256,-1.611611736911256e-06,1103437285,1142820608
200.20.3,200,held-out,35.0,3,300,3083.2606354620657,3083.2606354620657,3083.2606354620657,0.0,1107296702,1138317049
200.20.3,200,held-out,35.0,4,400,3083.2606354620657,3083.2606354620657,3083.2606354620657,0.0,1109560436,1141855038
200.20.3,200,held-out,35.0,5,500,3083.2606354620657,3083.2606354620657,3083.2606354620657,0.0,1110279849,1143735446
200.20.3,200,held-out,35.0,6,600,3083.2606354620657,3083.2606354620657,3083.2606354620657,0.0,1108313459,1146302849
200.20.3,200,held-out,35.0,7,700,3083.2606354620657,3083.2606354620657,3083.2606354620657,0.0,1107907148,1142716957
200.20.3,200,held-out,35.0,8,800,3083.2606354620657,3083.2606354620657,3083.2606354620657,0.0,1108144635,1145852852
200.20.3,200,held-out,35.0,9,900,3083.2606354620657,3083.2606354620657,3083.2606354620657,0.0,1105789921,1144976271
200.20.3,200,held-out,35.0,10,1000,3083.2606354620657,3083.2606354620657,3083.2606354620657,0.0,1111321760,1143068602
200.20.4,200,held-out,35.0,1,100,3081.8792269655264,3076.5199443179104,3076.5199443179104,0.0,1116450576,1150341033
200.20.4,200,held-out,35.0,2,200,3081.8792269655264,3076.5199443179104,3076.5199443179104,0.0,1117340064,1146115811
200.20.4,200,held-out,35.0,3,300,3081.8792269655264,3076.5199443179104,3076.5199443179104,0.0,1108844963,1150537719
200.20.4,200,held-out,35.0,4,400,3081.8792269655264,3076.5199443179104,3076.5199443179104,0.0,1116369516,1151960085
200.20.4,200,held-out,35.0,5,500,3081.8792269655264,3076.5199443179104,3076.5199443179104,0.0,1117925678,1149187894
200.20.4,200,held-out,35.0,6,600,3081.8792269655264,3076.5199443179104,3076.5199443179104,0.0,1117768735,1150801284
200.20.4,200,held-out,35.0,7,700,3081.8792269655264,3076.5199443179104,3076.5199443179104,0.0,1082568275,1151753669
200.20.4,200,held-out,35.0,8,800,3081.8792269655264,3076.5199443179104,3076.5199443179104,0.0,1114341194,1149951540
200.20.4,200,held-out,35.0,9,900,3081.8792269655264,3076.5199443179104,3076.5199443179104,0.0,1113948279,1143773062
200.20.4,200,held-out,35.0,10,1000,3081.8792269655264,3076.5199443179104,3076.5199443179104,0.0,1114815521,1147641965
200.30.1,200,held-out,35.0,1,100,5652.840716681177,5487.434209113097,5137.628141395815,6.3746744723854984,1118971280,1158406315
200.30.1,200,held-out,35.0,2,200,5652.840716681177,5563.851647128405,5055.594163159331,9.13499345783947,1122301071,1161604889
200.30.1,200,held-out,35.0,3,300,5652.840716681177,5760.977584074526,5137.219748730387,10.827291483800181,1119816417,1159148196
200.30.1,200,held-out,35.0,4,400,5652.840716681177,5580.6719591369565,5599.23269733236,-0.33258966538992984,1121932374,1158733025
200.30.1,200,held-out,35.0,5,500,5652.840716681177,5198.021350843093,5302.3370868194215,-2.006835465564385,1121010074,1159015034
200.30.1,200,held-out,35.0,6,600,5652.840716681177,5636.018277996722,5318.283135165309,5.637581838083547,1118571941,1159601978
200.30.1,200,held-out,35.0,7,700,5652.840716681177,5455.461295615842,5435.169526893449,0.3719533073894157,1119859862,1161538579
200.30.1,200,held-out,35.0,8,800,5652.840716681177,5408.9761103116,5628.40038621343,-4.056669347892336,1120882724,1161697502
200.30.1,200,held-out,35.0,9,900,5652.840716681177,5436.3450642009375,5095.759097915116,6.264980649014085,1118623331,1157063847
200.30.1,200,held-out,35.0,10,1000,5652.840716681177,5360.336592872009,4969.419455884403,7.292772202167938,1110617615,1158495460
200.30.2,200,held-out,35.0,1,100,5249.198950289426,5466.832836028534,5044.785347669337,7.720146216612686,1130893128,1166778001
200.30.2,200,held-out,35.0,2,200,5249.198950289426,5199.872853797478,5082.638827698035,2.2545556284866883,1132169627,1166594627
200.30.2,200,held-out,35.0,3,300,5249.198950289426,5242.91477425488,5011.937560964651,4.4055114995275755,1134114399,1167334790
200.30.2,200,held-out,35.0,4,400,5249.198950289426,5104.589174904373,5103.670906089833,0.017989083608425202,1130372880,1166795444
200.30.2,200,held-out,35.0,5,500,5249.198950289426,5105.5329804712,5103.670906089833,0.036471694306738384,1132595833,1168719769
200.30.2,200,held-out,35.0,6,600,5249.198950289426,5104.589174904373,5011.937560964651,1.815065047648177,1129455178,1167959843
200.30.2,200,held-out,35.0,7,700,5249.198950289426,5218.790921493571,5128.700185625752,1.7262760134110822,1131918603,1170359772
200.30.2,200,held-out,35.0,8,800,5249.198950289426,5096.497705457265,5082.103933840545,0.28242476399639327,1133307914,1158280775
200.30.2,200,held-out,35.0,9,900,5249.198950289426,5083.022202655085,5014.253244983479,1.352914760743808,1136897326,1168264714
200.30.2,200,held-out,35.0,10,1000,5249.198950289426,5463.6933246351355,5225.106856490885,4.36676171168856,1132928316,1169079428
200.30.3,200,held-out,35.0,1,100,6426.2400691029425,6419.920068978976,6304.232229481999,1.8020137050612246,1156176191,1189883059
200.30.3,200,held-out,35.0,2,200,6426.2400691029425,6339.606673270679,6109.377866237039,3.6315944963011737,1150386341,1187266713
200.30.3,200,held-out,35.0,3,300,6426.2400691029425,6424.148580872476,6287.479819530023,2.127422173101289,1155679969,1190152974
200.30.3,200,held-out,35.0,4,400,6426.2400691029425,6351.239433677733,6017.8206328015885,5.249665114311021,1153852000,1173566787
200.30.3,200,held-out,35.0,5,500,6426.2400691029425,6466.986346763812,6310.556119479816,2.4189045545500045,1153204720,1189175555
200.30.3,200,held-out,35.0,6,600,6426.2400691029425,6371.928673994497,6278.522097760175,1.4659074357743382,1154220328,1188546592
200.30.3,200,held-out,35.0,7,700,6426.2400691029425,6448.245273325869,6277.769081757533,2.6437609666235247,1152127230,1187032785
200.30.3,200,held-out,35.0,8,800,6426.2400691029425,6301.355168947407,6256.908288279873,0.7053543162677905,1150966950,1188094041
200.30.3,200,held-out,35.0,9,900,6426.2400691029425,6466.092818775427,6200.687012196392,4.104577741420337,1153869122,1186754073
200.30.3,200,held-out,35.0,10,1000,6426.2400691029425,6414.826814257603,6277.153634453019,2.146171421161228,1154562943,1182613845
200.30.4,200,held-out,35.0,1,100,6185.35831371928,6228.091540444391,5991.455652155028,3.799492778047368,1137764415,1179286025
200.30.4,200,held-out,35.0,2,200,6185.35831371928,6203.17145188538,6074.754785327107,2.070177610829083,1133919316,1169386462
200.30.4,200,held-out,35.0,3,300,6185.35831371928,6125.845146966455,6005.22776850184,1.9689916341477474,1142645435,1177532081
200.30.4,200,held-out,35.0,4,400,6185.35831371928,5931.615738640853,5703.846052692577,3.839926522287939,1137700109,1172366682
200.30.4,200,held-out,35.0,5,500,6185.35831371928,6156.068607064928,6013.8305084322565,2.310534656313511,1138559307,1178589379
200.30.4,200,held-out,35.0,6,600,6185.35831371928,6084.975841008606,6003.5784009519375,1.3376789355202539,1140398059,1176835541
200.30.4,200,held-out,35.0,7,700,6185.35831371928,5841.303428406506,5834.250540428864,0.12074168144293901,1140758558,1175333515
200.30.4,200,held-out,35.0,8,800,6185.35831371928,6111.02920285493,5892.1109255194915,3.5823470984750845,1140325543,1174943876
200.30.4,200,held-out,35.0,9,900,6185.35831371928,6088.870578469033,5915.248680811268,2.851463098455604,1143588433,1177914936
200.30.4,200,held-out,35.0,10,1000,6185.35831371928,5906.323332247043,6051.761964700367,-2.462422462706452,1133828430,1178915050
200.40.1,200,tuning,35.0,1,100,9462.397190153024,9449.592408177621,9398.756272739334,0.5379717266354641,1189563162,1231772114
200.40.1,200,tuning,35.0,2,200,9462.397190153024,9465.512362933463,9411.24420279933,0.573325120219012,1190814904,1229879318
200.40.1,200,tuning,35.0,3,300,9462.397190153024,9470.5221882109,9410.221877183785,0.6367157990736539,1190740514,1231516989
200.40.1,200,tuning,35.0,4,400,9462.397190153024,9455.78833696037,9434.139057260873,0.2289526682283631,1187840328,1230661648
200.40.1,200,tuning,35.0,5,500,9462.397190153024,9458.114790138581,9373.30068797262,0.8967336942705739,1188154852,1230957318
200.40.1,200,tuning,35.0,6,600,9462.397190153024,9398.097973007243,9415.02213600228,-0.18008072530895325,1190079164,1230373661
200.40.1,200,tuning,35.0,7,700,9462.397190153024,9464.83592779997,9416.59710878404,0.5096635523732929,1189789370,1231487611
200.40.1,200,tuning,35.0,8,800,9462.397190153024,9459.277958457456,9443.3283114874,0.16861378891817674,1191253606,1231675021
200.40.1,200,tuning,35.0,9,900,9462.397190153024,9406.178845044611,9370.417534446038,0.3801895667485927,1191257369,1231856278
200.40.1,200,tuning,35.0,10,1000,9462.397190153024,9442.325316201088,9407.267478330614,0.3712839443301323,1189700702,1230334998
200.40.2,200,held-out,35.0,1,100,9507.795576638211,9504.175325437473,9435.461389189308,0.7229868336314804,1194744721,1233456379
200.40.2,200,held-out,35.0,2,200,9507.795576638211,9478.420216027613,9398.920000580194,0.8387496400822906,1192806717,1232370870
200.40.2,200,held-out,35.0,3,300,9507.795576638211,9414.551441678646,9416.568090265831,-0.021420548814012008,1189301990,1231598240
200.40.2,200,held-out,35.0,4,400,9507.795576638211,9414.551441678646,9414.551441678646,0.0,1191810180,1228923927
200.40.2,200,held-out,35.0,5,500,9507.795576638211,9498.825931353636,9458.035098554994,0.4294302589965402,1191828507,1232763675
200.40.2,200,held-out,35.0,6,600,9507.795576638211,9405.815993036691,9446.21037814579,-0.4294617834221263,1193588603,1231866199
200.40.2,200,held-out,35.0,7,700,9507.795576638211,9473.62657338142,9447.279629234146,0.27810832465469926,1192844982,1232542595
200.40.2,200,held-out,35.0,8,800,9507.795576638211,9457.265405559925,9466.481745520725,-0.09745248299134684,1189158242,1231679556
200.40.2,200,held-out,35.0,9,900,9507.795576638211,9482.70773834705,9459.356389975757,0.24625190415667797,1183652340,1227185988
200.40.2,200,held-out,35.0,10,1000,9507.795576638211,9459.514357812606,9490.939972483,-0.33221171279727885,1192117543,1232072881
200.40.3,200,held-out,35.0,1,100,9405.787255113217,9323.886757817221,9326.286886374575,-0.025741717158262893,1189320142,1228202419
200.40.3,200,held-out,35.0,2,200,9405.787255113217,9344.05792570976,9322.057691723181,0.23544625002854502,1192641002,1229927682
200.40.3,200,held-out,35.0,3,300,9405.787255113217,9332.51829997261,9324.287924244938,0.08819029830025085,1188796903,1227041790
200.40.3,200,held-out,35.0,4,400,9405.787255113217,9319.573998406177,9335.130843010904,-0.16692656346081716,1194267549,1229201201
